Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2020-02-11T03:04	87.81452	90.63233	0.189	296.9
2020-02-11T03:14	87.81473	90.62034	0.181	294.4
2020-02-11T03:24	87.81491	90.60864	0.174	292.4
2020-02-11T03:34	87.81511	90.59660	0.179	292.9
2020-02-11T03:44	87.81528	90.58448	0.177	290.3
2020-02-11T03:54	87.81544	90.57237	0.176	289.5
2020-02-11T04:04	87.81560	90.55988	0.180	288.1
2020-02-11T04:14	87.81577	90.54702	0.187	289.1
2020-02-11T04:24	87.81594	90.53441	0.183	289.5
2020-02-11T04:34	87.81611	90.52157	0.186	288.9
2020-02-11T04:44	87.81626	90.50917	0.179	288.0
2020-02-11T04:54	87.81643	90.49651	0.184	289.2
2020-02-11T05:04	87.81659	90.48354	0.187	287.9
2020-02-11T05:14	87.81674	90.47040	0.189	287.1
2020-02-11T05:24	87.81688	90.45717	0.188	285.3
2020-02-11T05:34	87.81702	90.44367	0.192	285.4
2020-02-11T05:44	87.81716	90.43016	0.191	284.7
2020-02-11T05:54	87.81730	90.41678	0.191	285.9
2020-02-11T06:04	87.81745	90.40321	0.194	286.4
2020-02-11T06:14	87.81760	90.38950	0.195	285.8
2020-02-11T06:24	87.81775	90.37538	0.201	285.4
2020-02-11T06:34	87.81790	90.36110	0.203	285.5
2020-02-11T06:44	87.81805	90.34688	0.202	285.4
2020-02-11T06:54	87.81820	90.33208	0.210	284.9
2020-02-11T07:04	87.81835	90.31707	0.213	284.6
2020-02-11T07:14	87.81850	90.30211	0.213	285.4
2020-02-11T07:24	87.81866	90.28707	0.214	285.5
2020-02-11T07:34	87.81882	90.27133	0.223	284.5
2020-02-11T07:44	87.81898	90.25497	0.232	284.6
2020-02-11T07:54	87.81914	90.23846	0.233	284.3
2020-02-11T08:04	87.81930	90.22230	0.229	285.0
2020-02-11T08:14	87.81947	90.20546	0.238	284.6
2020-02-11T08:24	87.81964	90.18799	0.247	284.1
2020-02-11T08:34	87.81980	90.16995	0.254	283.1
2020-02-11T08:44	87.81997	90.15186	0.255	283.8
2020-02-11T08:54	87.82015	90.13355	0.259	284.5
2020-02-11T09:04	87.82034	90.11506	0.262	285.0
2020-02-11T09:14	87.82053	90.09627	0.266	285.1
2020-02-11T09:24	87.82072	90.07744	0.267	285.3
2020-02-11T09:34	87.82093	90.05891	0.264	286.0
2020-02-11T09:44	87.82113	90.04053	0.263	286.7
2020-02-11T09:54	87.82135	90.02220	0.263	287.3
2020-02-11T10:04	87.82157	90.00352	0.268	287.2
2020-02-11T10:14	87.82179	89.98473	0.269	287.0
2020-02-11T10:24	87.82202	89.96611	0.268	288.1
2020-02-11T10:34	87.82223	89.94809	0.258	287.1
2020-02-11T10:44	87.82244	89.92975	0.262	286.8
2020-02-11T10:54	87.82266	89.91187	0.257	287.8
2020-02-11T11:04	87.82289	89.89424	0.255	288.7
2020-02-11T11:14	87.82312	89.87639	0.258	289.2
2020-02-11T11:24	87.82337	89.85826	0.264	290.0
2020-02-11T11:34	87.82364	89.84002	0.268	291.4
2020-02-11T11:44	87.82392	89.82156	0.271	291.2
2020-02-11T11:54	87.82419	89.80331	0.268	291.4
2020-02-11T12:04	87.82444	89.78499	0.267	290.3
2020-02-11T12:14	87.82471	89.76666	0.268	290.8
2020-02-11T12:24	87.82497	89.74869	0.264	291.3
2020-02-11T12:34	87.82525	89.73079	0.263	291.8
2020-02-11T12:44	87.82552	89.71320	0.259	292.1
2020-02-11T12:54	87.82578	89.69622	0.250	292.2
2020-02-11T13:04	87.82604	89.67921	0.250	291.7
2020-02-11T13:14	87.82630	89.66233	0.250	292.5
2020-02-11T13:24	87.82656	89.64593	0.242	292.4
2020-02-11T13:34	87.82680	89.62966	0.239	291.9
2020-02-11T13:44	87.82704	89.61339	0.238	291.3
2020-02-11T13:54	87.82728	89.59733	0.235	291.2
2020-02-11T14:04	87.82750	89.58161	0.229	290.6
2020-02-11T14:14	87.82773	89.56606	0.227	291.0
2020-02-11T14:24	87.82794	89.55084	0.221	290.2
2020-02-11T14:34	87.82815	89.53569	0.220	289.8
2020-02-11T14:44	87.82836	89.52088	0.216	290.8
2020-02-11T14:54	87.82856	89.50624	0.212	289.7
2020-02-11T15:04	87.82876	89.49161	0.212	289.4
2020-02-11T15:14	87.82895	89.47725	0.207	289.2
2020-02-11T15:24	87.82913	89.46285	0.207	288.5
2020-02-11T15:34	87.82931	89.44892	0.201	289.5
2020-02-11T15:44	87.82950	89.43486	0.203	289.0
2020-02-11T15:54	87.82967	89.42102	0.199	288.3
2020-02-11T16:04	87.82984	89.40733	0.196	287.8
2020-02-11T16:14	87.83000	89.39395	0.191	287.4
2020-02-11T16:24	87.83017	89.38051	0.193	288.7
2020-02-11T16:34	87.83033	89.36716	0.192	288.3
2020-02-11T16:44	87.83051	89.35375	0.193	288.7
2020-02-11T16:54	87.83067	89.34057	0.189	287.6
2020-02-11T17:04	87.83082	89.32737	0.189	287.5
2020-02-11T17:14	87.83098	89.31421	0.188	287.5
2020-02-11T17:24	87.83114	89.30101	0.188	287.3
2020-02-11T17:34	87.83129	89.28744	0.193	286.7
2020-02-11T17:44	87.83145	89.27382	0.194	287.2
2020-02-11T17:54	87.83161	89.25998	0.198	287.5
2020-02-11T18:04	87.83179	89.24611	0.199	288.0
2020-02-11T18:14	87.83198	89.23192	0.205	289.5
2020-02-11T18:24	87.83217	89.21769	0.206	289.5
2020-02-11T18:34	87.83236	89.20309	0.211	289.3
2020-02-11T18:44	87.83256	89.18845	0.213	290.3
2020-02-11T18:54	87.83277	89.17350	0.217	290.2
2020-02-11T19:04	87.83300	89.15839	0.221	291.5
2020-02-11T19:14	87.83323	89.14299	0.225	291.6
2020-02-11T19:24	87.83347	89.12725	0.231	291.8
2020-02-11T19:34	87.83373	89.11135	0.236	293.5
2020-02-11T19:44	87.83400	89.09499	0.243	293.7
2020-02-11T19:54	87.83428	89.07847	0.246	294.0
2020-02-11T20:04	87.83457	89.06161	0.252	294.5
2020-02-11T20:14	87.83488	89.04461	0.257	296.0
2020-02-11T20:24	87.83519	89.02745	0.259	295.9
2020-02-11T20:34	87.83554	89.01020	0.265	297.7
2020-02-11T20:44	87.83589	88.99276	0.269	298.2
2020-02-11T20:54	87.83626	88.97524	0.273	299.1
2020-02-11T21:04	87.83663	88.95738	0.277	298.9
2020-02-11T21:14	87.83701	88.93943	0.280	299.5
2020-02-11T21:24	87.83740	88.92128	0.284	299.6
2020-02-11T21:34	87.83780	88.90297	0.287	300.0
2020-02-11T21:44	87.83822	88.88440	0.294	300.8
2020-02-11T21:54	87.83864	88.86589	0.294	301.2
2020-02-11T22:04	87.83906	88.84721	0.296	300.9
2020-02-11T22:14	87.83950	88.82825	0.302	301.6
2020-02-11T22:24	87.83994	88.80925	0.302	301.4
2020-02-11T22:34	87.84038	88.79002	0.305	301.2
2020-02-11T22:44	87.84083	88.77125	0.303	302.8
2020-02-11T22:54	87.84129	88.75213	0.308	302.6
2020-02-11T23:04	87.84177	88.73266	0.316	303.3
2020-02-11T23:14	87.84226	88.71358	0.313	304.3
2020-02-11T23:24	87.84276	88.69451	0.313	304.4
2020-02-11T23:34	87.84326	88.67550	0.315	305.1
2020-02-11T23:44	87.84376	88.65646	0.315	305.1
2020-02-11T23:54	87.84426	88.63765	0.312	305.4
2020-02-12T00:04	87.84476	88.61880	0.312	305.0
2020-02-12T00:14	87.84527	88.59991	0.314	305.6
2020-02-12T00:24	87.84577	88.58132	0.311	305.9
2020-02-12T00:34	87.84628	88.56281	0.311	306.3
2020-02-12T00:44	87.84680	88.54445	0.310	306.7
2020-02-12T00:54	87.84732	88.52608	0.312	307.3
2020-02-12T01:04	87.84784	88.50795	0.308	307.4
2020-02-12T01:14	87.84836	88.48998	0.306	307.5
2020-02-12T01:24	87.84886	88.47253	0.296	307.2
2020-02-12T01:34	87.84935	88.45511	0.294	306.8
2020-02-12T01:44	87.84983	88.43796	0.290	306.9
2020-02-12T01:54	87.85030	88.42123	0.283	307.1
2020-02-12T02:04	87.85077	88.40481	0.279	307.3
2020-02-12T02:14	87.85122	88.38862	0.271	306.4
2020-02-12T02:24	87.85166	88.37267	0.268	306.5
2020-02-12T02:34	87.85209	88.35698	0.262	306.1
2020-02-12T02:44	87.85251	88.34164	0.256	306.1
2020-02-12T02:54	87.85292	88.32670	0.249	306.0
2020-02-12T03:04	87.85332	88.31207	0.245	306.3
2020-02-12T03:14	87.85369	88.29794	0.233	305.3
2020-02-12T03:24	87.85406	88.28392	0.230	304.7
2020-02-12T03:34	87.85441	88.27019	0.225	304.8
2020-02-12T03:44	87.85478	88.25667	0.225	305.9
2020-02-12T03:54	87.85514	88.24313	0.224	305.4
2020-02-12T04:04	87.85548	88.23000	0.215	304.6
2020-02-12T04:14	87.85582	88.21671	0.217	304.3
2020-02-12T04:24	87.85616	88.20375	0.213	305.0
2020-02-12T04:34	87.85650	88.19088	0.213	305.4
2020-02-12T04:44	87.85684	88.17779	0.216	305.2
2020-02-12T04:54	87.85719	88.16455	0.218	305.2
2020-02-12T05:04	87.85754	88.15138	0.217	305.3
2020-02-12T05:14	87.85790	88.13799	0.221	305.3
2020-02-12T05:24	87.85825	88.12442	0.223	305.0
2020-02-12T05:34	87.85864	88.11016	0.237	305.9
2020-02-12T05:44	87.85902	88.09589	0.236	305.6
2020-02-12T05:54	87.85938	88.08090	0.240	303.1
2020-02-12T06:04	87.85976	88.06582	0.245	304.2
2020-02-12T06:14	87.86018	88.05033	0.257	305.9
2020-02-12T06:24	87.86070	88.03399	0.289	310.4
2020-02-12T06:34	87.86126	88.01789	0.295	312.9
2020-02-12T06:44	87.86181	88.00224	0.289	313.2
2020-02-12T06:54	87.86233	87.98619	0.285	310.9
2020-02-12T07:04	87.86284	87.96948	0.289	309.2
2020-02-12T07:14	87.86331	87.95312	0.279	308.0
2020-02-12T07:24	87.86376	87.93740	0.267	307.7
2020-02-12T07:34	87.86422	87.92103	0.273	306.5
2020-02-12T07:44	87.86470	87.90447	0.283	308.3
2020-02-12T07:54	87.86519	87.88782	0.284	308.1
2020-02-12T08:04	87.86567	87.87094	0.285	307.4
2020-02-12T08:14	87.86619	87.85361	0.298	308.7
2020-02-12T08:24	87.86674	87.83637	0.304	310.6
2020-02-12T08:34	87.86727	87.81885	0.304	309.4
2020-02-12T08:44	87.86782	87.80106	0.309	309.4
2020-02-12T08:54	87.86838	87.78292	0.316	309.6
2020-02-12T09:04	87.86898	87.76477	0.326	311.7
2020-02-12T09:14	87.86958	87.74635	0.328	311.2
2020-02-12T09:24	87.87019	87.72775	0.332	311.3
2020-02-12T09:34	87.87081	87.70911	0.336	312.0
2020-02-12T09:44	87.87144	87.69018	0.340	311.9
2020-02-12T09:54	87.87209	87.67109	0.347	312.6
2020-02-12T10:04	87.87274	87.65219	0.343	312.5
2020-02-12T10:14	87.87340	87.63299	0.350	312.9
2020-02-12T10:24	87.87407	87.61405	0.350	313.6
2020-02-12T10:34	87.87476	87.59504	0.356	314.5
2020-02-12T10:44	87.87547	87.57594	0.361	315.1
2020-02-12T10:54	87.87618	87.55685	0.361	315.1
2020-02-12T11:04	87.87689	87.53766	0.363	315.2
2020-02-12T11:14	87.87762	87.51890	0.361	316.2
2020-02-12T11:24	87.87834	87.49981	0.365	315.8
2020-02-12T11:34	87.87908	87.48124	0.362	316.8
2020-02-12T11:44	87.87982	87.46242	0.367	316.9
2020-02-12T11:54	87.88057	87.44389	0.365	317.5
2020-02-12T12:04	87.88132	87.42537	0.367	317.8
2020-02-12T12:14	87.88207	87.40712	0.363	318.0
2020-02-12T12:24	87.88283	87.38916	0.363	318.8
2020-02-12T12:34	87.88357	87.37119	0.360	318.4
2020-02-12T12:44	87.88433	87.35359	0.359	319.3
2020-02-12T12:54	87.88507	87.33610	0.353	318.8
2020-02-12T13:04	87.88581	87.31892	0.350	319.3
2020-02-12T13:14	87.88654	87.30191	0.346	319.3
2020-02-12T13:24	87.88728	87.28500	0.351	320.2
2020-02-12T13:34	87.88802	87.26820	0.346	319.9
2020-02-12T13:44	87.88875	87.25149	0.344	319.9
2020-02-12T13:54	87.88946	87.23504	0.337	319.7
2020-02-12T14:04	87.89017	87.21896	0.332	320.0
2020-02-12T14:14	87.89087	87.20312	0.327	320.1
2020-02-12T14:24	87.89155	87.18725	0.324	319.5
2020-02-12T14:34	87.89224	87.17152	0.323	319.9
2020-02-12T14:44	87.89292	87.15570	0.322	319.5
2020-02-12T14:54	87.89360	87.13997	0.321	319.6
2020-02-12T15:04	87.89428	87.12474	0.319	320.8
2020-02-12T15:14	87.89495	87.10967	0.312	320.3
2020-02-12T15:24	87.89561	87.09481	0.308	320.4
2020-02-12T15:34	87.89625	87.07991	0.305	319.8
2020-02-12T15:44	87.89689	87.06489	0.303	319.0
2020-02-12T15:54	87.89754	87.05022	0.305	320.5
2020-02-12T16:04	87.89818	87.03541	0.302	319.7
2020-02-12T16:14	87.89884	87.02063	0.306	320.3
2020-02-12T16:24	87.89950	87.00586	0.309	320.9
2020-02-12T16:34	87.90016	86.99097	0.308	320.4
2020-02-12T16:44	87.90080	86.97588	0.305	319.2
2020-02-12T16:54	87.90145	86.96056	0.308	319.0
2020-02-12T17:04	87.90208	86.94482	0.309	317.8
2020-02-12T17:14	87.90270	86.92894	0.304	316.5
2020-02-12T17:24	87.90332	86.91301	0.307	316.9
2020-02-12T17:34	87.90394	86.89667	0.310	316.0
2020-02-12T17:44	87.90449	86.88099	0.286	313.8
2020-02-12T17:54	87.90511	86.86374	0.318	314.5
2020-02-12T18:04	87.90566	86.84698	0.296	311.9
2020-02-12T18:14	87.90620	86.82968	0.300	310.7
2020-02-12T18:24	87.90674	86.81178	0.305	309.4
2020-02-12T18:34	87.90729	86.79305	0.316	309.0
2020-02-12T18:44	87.90787	86.77421	0.323	310.0
2020-02-12T18:54	87.90844	86.75447	0.332	308.7
2020-02-12T19:04	87.90904	86.73467	0.336	309.3
2020-02-12T19:14	87.90963	86.71433	0.343	308.9
2020-02-12T19:24	87.91022	86.69383	0.343	308.3
2020-02-12T19:34	87.91080	86.67268	0.347	307.0
2020-02-12T19:44	87.91139	86.65093	0.354	306.3
2020-02-12T19:54	87.91203	86.62873	0.371	308.4
2020-02-12T20:04	87.91266	86.60583	0.376	307.1
2020-02-12T20:14	87.91324	86.58310	0.365	305.2
2020-02-12T20:24	87.91377	86.55942	0.363	301.3
2020-02-12T20:34	87.91431	86.53514	0.374	301.8
2020-02-12T20:44	87.91487	86.51043	0.381	301.8
2020-02-12T20:54	87.91543	86.48568	0.381	301.8
2020-02-12T21:04	87.91602	86.46075	0.390	303.2
2020-02-12T21:14	87.91661	86.43580	0.390	303.1
2020-02-12T21:24	87.91719	86.41080	0.387	302.2
2020-02-12T21:34	87.91775	86.38550	0.389	301.7
2020-02-12T21:44	87.91833	86.35995	0.393	301.7
2020-02-12T21:54	87.91896	86.33496	0.398	304.8
2020-02-12T22:04	87.91957	86.30982	0.395	303.8
2020-02-12T22:14	87.92019	86.28470	0.397	304.3
2020-02-12T22:24	87.92080	86.25906	0.401	303.4
2020-02-12T22:34	87.92145	86.23342	0.408	304.8
2020-02-12T22:44	87.92209	86.20815	0.403	305.0
2020-02-12T22:54	87.92272	86.18304	0.399	304.8
2020-02-12T23:04	87.92340	86.15761	0.412	306.4
2020-02-12T23:14	87.92407	86.13239	0.408	306.2
2020-02-12T23:24	87.92471	86.10682	0.406	304.9
2020-02-12T23:34	87.92537	86.08077	0.414	304.8
2020-02-12T23:44	87.92602	86.05476	0.413	304.8
2020-02-12T23:54	87.92665	86.02886	0.406	303.9
2020-02-13T00:04	87.92730	86.00303	0.408	304.6
2020-02-13T00:14	87.92795	85.97749	0.408	305.4
2020-02-13T00:24	87.92860	85.95200	0.404	304.9
2020-02-13T00:34	87.92921	85.92692	0.394	304.2
2020-02-13T00:44	87.92983	85.90226	0.390	304.7
2020-02-13T00:54	87.93044	85.87726	0.392	304.0
2020-02-13T01:04	87.93102	85.85213	0.389	302.8
2020-02-13T01:14	87.93161	85.82737	0.384	303.2
2020-02-13T01:24	87.93219	85.80326	0.377	303.9
2020-02-13T01:34	87.93278	85.77951	0.375	304.6
2020-02-13T01:44	87.93336	85.75597	0.370	304.3
2020-02-13T01:54	87.93393	85.73259	0.366	304.0
2020-02-13T02:04	87.93448	85.70928	0.361	303.1
2020-02-13T02:14	87.93499	85.68600	0.355	301.7
2020-02-13T02:24	87.93552	85.66297	0.354	302.4
2020-02-13T02:34	87.93602	85.64037	0.344	301.7
2020-02-13T02:44	87.93655	85.61751	0.351	302.5
2020-02-13T02:54	87.93705	85.59472	0.347	301.6
2020-02-13T03:04	87.93758	85.57177	0.352	302.5
2020-02-13T03:14	87.93811	85.54893	0.352	302.9
2020-02-13T03:24	87.93874	85.52524	0.383	306.7
2020-02-13T03:34	87.93943	85.50106	0.399	308.4
2020-02-13T03:44	87.94010	85.47663	0.396	307.1
2020-02-13T03:54	87.94069	85.45241	0.380	304.5
2020-02-13T04:04	87.94128	85.42827	0.377	304.2
2020-02-13T04:14	87.94187	85.40424	0.375	304.1
2020-02-13T04:24	87.94244	85.38009	0.375	303.6
2020-02-13T04:34	87.94300	85.35617	0.368	302.8
2020-02-13T04:44	87.94358	85.33178	0.379	303.7
2020-02-13T04:54	87.94416	85.30762	0.375	303.8
2020-02-13T05:04	87.94473	85.28354	0.374	303.6
2020-02-13T05:14	87.94543	85.25863	0.407	307.8
2020-02-13T05:24	87.94611	85.23302	0.412	306.6
2020-02-13T05:34	87.94680	85.20696	0.419	306.6
2020-02-13T05:44	87.94749	85.18063	0.420	306.1
2020-02-13T05:54	87.94815	85.15446	0.414	305.4
2020-02-13T06:04	87.94872	85.12844	0.393	301.5
2020-02-13T06:14	87.94933	85.10161	0.409	302.4
2020-02-13T06:24	87.94994	85.07457	0.411	302.0
2020-02-13T06:34	87.95057	85.04731	0.418	302.9
2020-02-13T06:44	87.95127	85.01868	0.446	304.3
2020-02-13T06:54	87.95199	84.98938	0.459	304.8
2020-02-13T07:04	87.95271	84.95950	0.464	304.0
2020-02-13T07:14	87.95341	84.92972	0.457	303.1
2020-02-13T07:24	87.95407	84.89980	0.453	301.8
2020-02-13T07:34	87.95468	84.87041	0.437	300.3
2020-02-13T07:44	87.95534	84.83979	0.460	301.2
2020-02-13T07:54	87.95596	84.80896	0.454	299.4
2020-02-13T08:04	87.95653	84.77805	0.446	297.2
2020-02-13T08:14	87.95710	84.74687	0.450	297.2
2020-02-13T08:24	87.95767	84.71597	0.447	297.5
2020-02-13T08:34	87.95826	84.68450	0.455	297.6
2020-02-13T08:44	87.95887	84.65216	0.469	297.9
2020-02-13T08:54	87.95941	84.61977	0.460	295.4
2020-02-13T09:04	87.95991	84.58720	0.455	293.4
2020-02-13T09:14	87.96041	84.55353	0.467	292.6
2020-02-13T09:24	87.96098	84.51951	0.482	295.2
2020-02-13T09:34	87.96155	84.48511	0.487	295.1
2020-02-13T09:44	87.96210	84.45065	0.483	294.0
2020-02-13T09:54	87.96265	84.41559	0.490	293.7
2020-02-13T10:04	87.96319	84.38025	0.492	293.3
2020-02-13T10:14	87.96371	84.34506	0.488	292.8
2020-02-13T10:24	87.96417	84.31027	0.475	290.5
2020-02-13T10:34	87.96457	84.27555	0.466	287.8
2020-02-13T10:44	87.96502	84.24080	0.473	290.0
2020-02-13T10:54	87.96551	84.20561	0.483	291.5
2020-02-13T11:04	87.96600	84.17050	0.481	291.3
2020-02-13T11:14	87.96649	84.13531	0.483	291.4
2020-02-13T11:24	87.96696	84.10066	0.474	291.0
2020-02-13T11:34	87.96742	84.06609	0.472	290.7
2020-02-13T11:44	87.96791	84.03130	0.478	291.8
2020-02-13T11:54	87.96839	83.99624	0.479	290.9
2020-02-13T12:04	87.96878	83.96139	0.467	287.8
2020-02-13T12:14	87.96909	83.92694	0.453	284.2
2020-02-13T12:24	87.96944	83.89227	0.459	285.7
2020-02-13T12:34	87.96987	83.85726	0.474	289.4
2020-02-13T12:44	87.97037	83.82184	0.486	291.8
2020-02-13T12:54	87.97082	83.78709	0.471	289.7
2020-02-13T13:04	87.97120	83.75284	0.458	287.7
2020-02-13T13:14	87.97161	83.71816	0.466	288.4
2020-02-13T13:24	87.97201	83.68371	0.462	288.2
2020-02-13T13:34	87.97242	83.64934	0.462	288.4
2020-02-13T13:44	87.97273	83.61626	0.436	285.0
2020-02-13T13:54	87.97300	83.58357	0.427	283.0
2020-02-13T14:04	87.97323	83.55070	0.427	281.4
2020-02-13T14:14	87.97347	83.51782	0.427	281.4
2020-02-13T14:24	87.97370	83.48460	0.432	281.4
2020-02-13T14:34	87.97399	83.45133	0.436	283.6
2020-02-13T14:44	87.97432	83.41853	0.434	285.9
2020-02-13T14:54	87.97462	83.38618	0.426	285.0
2020-02-13T15:04	87.97487	83.35397	0.420	282.5
2020-02-13T15:14	87.97512	83.32234	0.412	282.3
2020-02-13T15:24	87.97542	83.29146	0.408	285.6
2020-02-13T15:34	87.97574	83.26048	0.411	286.4
2020-02-13T15:44	87.97602	83.22947	0.406	283.9
2020-02-13T15:54	87.97629	83.19859	0.405	284.4
2020-02-13T16:04	87.97663	83.16812	0.406	287.4
2020-02-13T16:14	87.97703	83.13649	0.427	289.7
2020-02-13T16:24	87.97751	83.10247	0.465	291.8
2020-02-13T16:34	87.97801	83.06775	0.477	292.3
2020-02-13T16:44	87.97848	83.03466	0.453	291.8
2020-02-13T16:54	87.97893	83.00191	0.446	291.3
2020-02-13T17:04	87.97939	82.96844	0.456	291.2
2020-02-13T17:14	87.97980	82.93576	0.441	290.0
2020-02-13T17:24	87.98023	82.90367	0.435	290.4
2020-02-13T17:34	87.98064	82.87062	0.446	289.8
2020-02-13T17:44	87.98106	82.83654	0.458	289.3
2020-02-13T17:54	87.98147	82.80306	0.449	289.0
2020-02-13T18:04	87.98190	82.76919	0.456	289.8
2020-02-13T18:14	87.98232	82.73525	0.457	289.6
2020-02-13T18:24	87.98273	82.70083	0.461	288.8
2020-02-13T18:34	87.98315	82.66604	0.466	288.9
2020-02-13T18:44	87.98357	82.63208	0.455	289.1
2020-02-13T18:54	87.98397	82.59847	0.450	288.9
2020-02-13T19:04	87.98439	82.56843	0.410	291.8
2020-02-13T19:14	87.98484	82.53733	0.425	292.2
2020-02-13T19:24	87.98528	82.50589	0.428	291.7
2020-02-13T19:34	87.98572	82.47352	0.440	291.3
2020-02-13T19:44	87.98617	82.44217	0.428	292.1
2020-02-13T19:54	87.98661	82.41076	0.428	291.9
2020-02-13T20:04	87.98705	82.37942	0.427	291.8
2020-02-13T20:14	87.98747	82.34810	0.424	291.0
2020-02-13T20:24	87.98789	82.31717	0.420	291.3
2020-02-13T20:34	87.98832	82.28655	0.416	291.5
2020-02-13T20:44	87.98876	82.25566	0.422	292.2
2020-02-13T20:54	87.98920	82.22451	0.424	291.8
2020-02-13T21:04	87.98962	82.19376	0.417	291.5
2020-02-13T21:14	87.99005	82.16330	0.414	291.8
2020-02-13T21:24	87.99049	82.13195	0.427	292.1
2020-02-13T21:34	87.99095	82.10089	0.425	292.8
2020-02-13T21:44	87.99139	82.07043	0.416	292.4
2020-02-13T21:54	87.99183	82.04077	0.406	292.8
2020-02-13T22:04	87.99230	82.01115	0.411	294.6
2020-02-13T22:14	87.99281	81.98136	0.418	296.1
2020-02-13T22:24	87.99332	81.95183	0.414	295.9
2020-02-13T22:34	87.99383	81.92285	0.410	297.0
2020-02-13T22:44	87.99435	81.89405	0.409	297.4
2020-02-13T22:54	87.99486	81.86512	0.408	296.7
2020-02-13T23:04	87.99538	81.83677	0.402	297.3
2020-02-13T23:14	87.99588	81.80805	0.404	296.6
2020-02-13T23:24	87.99643	81.78013	0.403	299.2
2020-02-13T23:34	87.99694	81.75257	0.394	298.3
2020-02-13T23:44	87.99746	81.72488	0.395	298.2
2020-02-13T23:54	87.99798	81.69743	0.392	298.3
2020-02-14T00:04	87.99848	81.66976	0.392	297.5
2020-02-14T00:14	87.99899	81.64249	0.388	297.9
2020-02-14T00:24	87.99950	81.61554	0.386	298.7
2020-02-14T00:34	88.00001	81.58911	0.379	298.8
2020-02-14T00:44	88.00050	81.56302	0.372	298.3
2020-02-14T00:54	88.00096	81.53708	0.366	297.1
2020-02-14T01:04	88.00143	81.51145	0.363	297.6
2020-02-14T01:14	88.00191	81.48630	0.360	298.6
2020-02-14T01:24	88.00236	81.46173	0.349	298.0
2020-02-14T01:34	88.00281	81.43677	0.353	297.5
2020-02-14T01:44	88.00326	81.41169	0.354	297.1
2020-02-14T01:54	88.00370	81.38688	0.349	296.9
2020-02-14T02:04	88.00416	81.36248	0.349	298.6
2020-02-14T02:14	88.00462	81.33846	0.343	298.7
2020-02-14T02:24	88.00508	81.31474	0.339	298.8
2020-02-14T02:34	88.00552	81.29152	0.333	299.0
2020-02-14T02:44	88.00598	81.26847	0.333	299.8
2020-02-14T02:54	88.00644	81.24558	0.330	299.6
2020-02-14T03:04	88.00688	81.22274	0.327	298.9
2020-02-14T03:14	88.00730	81.20042	0.319	298.8
2020-02-14T03:24	88.00773	81.17821	0.317	298.8
2020-02-14T03:34	88.00815	81.15699	0.306	299.8
2020-02-14T03:44	88.00857	81.13594	0.304	300.0
2020-02-14T03:54	88.00899	81.11460	0.307	299.5
2020-02-14T04:04	88.00939	81.09331	0.302	298.3
2020-02-14T04:14	88.00978	81.07246	0.296	298.3
2020-02-14T04:24	88.01015	81.05206	0.289	298.0
2020-02-14T04:34	88.01053	81.03186	0.287	298.5
2020-02-14T04:44	88.01091	81.01175	0.286	298.4
2020-02-14T04:54	88.01127	80.99203	0.279	298.0
2020-02-14T05:04	88.01164	80.97242	0.278	298.1
2020-02-14T05:14	88.01200	80.95299	0.276	298.6
2020-02-14T05:24	88.01238	80.93354	0.279	299.3
2020-02-14T05:34	88.01274	80.91451	0.270	298.3
2020-02-14T05:44	88.01310	80.89554	0.270	298.6
2020-02-14T05:54	88.01344	80.87673	0.266	298.2
2020-02-14T06:04	88.01378	80.85847	0.257	297.8
2020-02-14T06:14	88.01411	80.84035	0.256	298.0
2020-02-14T06:24	88.01445	80.82236	0.255	298.3
2020-02-14T06:34	88.01478	80.80436	0.255	298.2
2020-02-14T06:44	88.01512	80.78645	0.254	298.3
2020-02-14T06:54	88.01544	80.76898	0.248	298.5
2020-02-14T07:04	88.01578	80.75128	0.251	298.4
2020-02-14T07:14	88.01612	80.73410	0.247	299.8
2020-02-14T07:24	88.01646	80.71675	0.249	299.6
2020-02-14T07:34	88.01680	80.69937	0.250	299.9
2020-02-14T07:44	88.01717	80.68245	0.248	301.9
2020-02-14T07:54	88.01755	80.66572	0.250	303.6
2020-02-14T08:04	88.01795	80.64878	0.255	304.3
2020-02-14T08:14	88.01836	80.63169	0.259	304.7
2020-02-14T08:24	88.01877	80.61460	0.258	304.6
2020-02-14T08:34	88.01917	80.59743	0.259	304.3
2020-02-14T08:44	88.01961	80.58059	0.262	307.0
2020-02-14T08:54	88.02005	80.56346	0.266	306.8
2020-02-14T09:04	88.02050	80.54610	0.268	306.4
2020-02-14T09:14	88.02095	80.52851	0.273	306.8
2020-02-14T09:24	88.02142	80.51168	0.268	308.7
2020-02-14T09:34	88.02189	80.49473	0.270	308.8
2020-02-14T09:44	88.02237	80.47794	0.272	309.9
2020-02-14T09:54	88.02283	80.46225	0.256	310.5
2020-02-14T10:04	88.02330	80.44724	0.250	311.8
2020-02-14T10:14	88.02377	80.43224	0.253	312.7
2020-02-14T10:24	88.02426	80.41761	0.253	314.1
2020-02-14T10:34	88.02474	80.40365	0.243	314.6
2020-02-14T10:44	88.02523	80.39020	0.245	317.0
2020-02-14T10:54	88.02574	80.37770	0.238	319.4
2020-02-14T11:04	88.02625	80.36518	0.241	319.9
